cod_mun_completo,cod_mun_ibge,nome_mun,cadunico_tot_pes,cadunico_tot_pes_rpc_ate_meio_sm,cadunico_tot_pes_pob,cadunico_tot_pes_ext_pob,cadunico_tot_pes_pob_e_ext_pob,cadunico_tot_fam,cadunico_tot_fam_rpc_ate_meio_sm,cadunico_tot_fam_pob,cadunico_tot_fam_ext_pob,cadunico_tot_fam_pob_e_ext_pob,mes,ano
3304003,330400,Piraí,7955.0,7516.0,1171.0,4404.0,5575.0,2572,2329.0,287.0,1480.0,1767.0,02,2017
3304003,330400,Piraí,7910.0,7472.0,1180.0,4345.0,5525.0,2545,2303.0,287.0,1453.0,1740.0,01,2017
3304003,330400,Piraí,8006.0,7406.0,709.0,5021.0,5730.0,2847,2508.0,195.0,1807.0,2002.0,12,2018
3304003,330400,Piraí,8236.0,7635.0,790.0,5047.0,5837.0,2916,2582.0,217.0,1824.0,2041.0,11,2018
3304003,330400,Piraí,8127.0,7537.0,776.0,5021.0,5797.0,2855,2530.0,213.0,1795.0,2008.0,10,2018
3304003,330400,Piraí,7982.0,7427.0,762.0,4988.0,5750.0,2798,2492.0,206.0,1779.0,1985.0,09,2018
3304003,330400,Piraí,7862.0,7349.0,756.0,4947.0,5703.0,2746,2464.0,203.0,1764.0,1967.0,08,2018
3304003,330400,Piraí,8189.0,7590.0,778.0,4940.0,5718.0,2859,2530.0,207.0,1759.0,1966.0,07,2018
3304003,330400,Piraí,8101.0,7516.0,781.0,4862.0,5643.0,2815,2494.0,208.0,1727.0,1935.0,06,2018
3304003,330400,Piraí,8052.0,7485.0,770.0,4865.0,5635.0,2789,2475.0,206.0,1717.0,1923.0,05,2018
3304003,330400,Piraí,7941.0,7383.0,780.0,4769.0,5549.0,2746,2438.0,209.0,1684.0,1893.0,04,2018
3304003,330400,Piraí,7864.0,7319.0,772.0,4706.0,5478.0,2711,2410.0,206.0,1656.0,1862.0,03,2018
3304003,330400,Piraí,8067.0,7527.0,850.0,4794.0,5644.0,2753,2454.0,224.0,1672.0,1896.0,02,2018
3304003,330400,Piraí,8011.0,7479.0,839.0,4776.0,5615.0,2721,2428.0,220.0,1656.0,1876.0,01,2018
3304003,330400,Piraí,8515.0,7723.0,574.0,5433.0,6007.0,3159,2677.0,156.0,1994.0,2150.0,12,2019
3304003,330400,Piraí,8435.0,7670.0,579.0,5384.0,5963.0,3118,2657.0,156.0,1975.0,2131.0,11,2019
3304003,330400,Piraí,8343.0,7600.0,579.0,5326.0,5905.0,3077,2632.0,156.0,1956.0,2112.0,10,2019
3304003,330400,Piraí,8267.0,7548.0,595.0,5280.0,5875.0,3044,2614.0,162.0,1938.0,2100.0,09,2019
3304003,330400,Piraí,8580.0,7859.0,631.0,5396.0,6027.0,3131,2710.0,173.0,1976.0,2149.0,08,2019
3304003,330400,Piraí,8415.0,7737.0,627.0,5372.0,5999.0,3065,2667.0,169.0,1967.0,2136.0,07,2019
3304003,330400,Piraí,8338.0,7682.0,665.0,5318.0,5983.0,3025,2638.0,179.0,1942.0,2121.0,06,2019
3304003,330400,Piraí,8263.0,7619.0,670.0,5239.0,5909.0,2976,2602.0,181.0,1902.0,2083.0,05,2019
3304003,330400,Piraí,8218.0,7591.0,681.0,5206.0,5887.0,2954,2590.0,183.0,1888.0,2071.0,04,2019
3304003,330400,Piraí,8265.0,7644.0,727.0,5208.0,5935.0,2962,2603.0,195.0,1884.0,2079.0,03,2019
3304003,330400,Piraí,8205.0,7587.0,721.0,5174.0,5895.0,2932,2576.0,195.0,1862.0,2057.0,02,2019
3304003,330400,Piraí,8121.0,7521.0,715.0,5121.0,5836.0,2900,2553.0,193.0,1842.0,2035.0,01,2019
3304003,330400,Piraí,8672.0,7842.0,515.0,5592.0,6107.0,3335,2814.0,144.0,2126.0,2270.0,12,2020
3304003,330400,Piraí,8664.0,7841.0,515.0,5594.0,6109.0,3330,2812.0,145.0,2124.0,2269.0,11,2020
3304003,330400,Piraí,8913.0,8047.0,550.0,5665.0,6215.0,3431,2886.0,157.0,2158.0,2315.0,10,2020
3304003,330400,Piraí,8896.0,8028.0,553.0,5649.0,6202.0,3416,2871.0,157.0,2147.0,2304.0,09,2020
3304003,330400,Piraí,8868.0,8016.0,552.0,5660.0,6212.0,3390,2855.0,157.0,2140.0,2297.0,08,2020
3304003,330400,Piraí,8840.0,8019.0,552.0,5671.0,6223.0,3368,2846.0,156.0,2138.0,2294.0,07,2020
3304003,330400,Piraí,8838.0,8021.0,542.0,5662.0,6204.0,3353,2835.0,153.0,2126.0,2279.0,06,2020
3304003,330400,Piraí,8740.0,7921.0,535.0,5616.0,6151.0,3293,2776.0,149.0,2086.0,2235.0,05,2020
3304003,330400,Piraí,8530.0,7727.0,518.0,5514.0,6032.0,3192,2685.0,141.0,2027.0,2168.0,04,2020
3304003,330400,Piraí,8493.0,7698.0,518.0,5480.0,5998.0,3169,2667.0,141.0,2006.0,2147.0,03,2020
3304003,330400,Piraí,8405.0,7642.0,516.0,5440.0,5956.0,3130,2649.0,141.0,1994.0,2135.0,02,2020
3304003,330400,Piraí,8581.0,7807.0,569.0,5473.0,6042.0,3188,2705.0,157.0,2011.0,2168.0,01,2020
3304003,330400,Piraí,9587.0,8701.0,514.0,6283.0,6797.0,3836,3273.0,148.0,2510.0,2658.0,12,2021
3304003,330400,Piraí,9470.0,8605.0,515.0,6217.0,6732.0,3778,3222.0,148.0,2473.0,2621.0,11,2021
3304003,330400,Piraí,9253.0,8411.0,511.0,6046.0,6557.0,3655,3113.0,143.0,2377.0,2520.0,10,2021
3304003,330400,Piraí,9207.0,8370.0,502.0,6011.0,6513.0,3632,3094.0,141.0,2360.0,2501.0,09,2021
3304003,330400,Piraí,9182.0,8351.0,506.0,5992.0,6498.0,3615,3080.0,142.0,2346.0,2488.0,08,2021
3304003,330400,Piraí,9135.0,8317.0,526.0,5952.0,6478.0,3589,3061.0,144.0,2329.0,2473.0,07,2021
3304003,330400,Piraí,9024.0,8209.0,514.0,5874.0,6388.0,3537,3010.0,141.0,2290.0,2431.0,06,2021
3304003,330400,Piraí,8983.0,8175.0,523.0,5852.0,6375.0,3510,2988.0,143.0,2273.0,2416.0,05,2021
3304003,330400,Piraí,8952.0,8151.0,521.0,5804.0,6325.0,3474,2956.0,142.0,2236.0,2378.0,04,2021
3304003,330400,Piraí,8908.0,8107.0,545.0,5751.0,6296.0,3442,2925.0,149.0,2204.0,2353.0,03,2021
3304003,330400,Piraí,8850.0,8051.0,545.0,5691.0,6236.0,3408,2894.0,151.0,2174.0,2325.0,02,2021
3304003,330400,Piraí,8711.0,7919.0,529.0,5615.0,6144.0,3353,2842.0,148.0,2137.0,2285.0,01,2021
3304003,330400,Piraí,11364.0,10080.0,657.0,7232.0,7889.0,5036,4217.0,200.0,3275.0,3475.0,12,2022
3304003,330400,Piraí,11249.0,10000.0,655.0,7174.0,7829.0,4956,4156.0,196.0,3231.0,3427.0,11,2022
3304003,330400,Piraí,11185.0,9965.0,658.0,7176.0,7834.0,4893,4114.0,196.0,3210.0,3406.0,10,2022
3304003,330400,Piraí,11016.0,9840.0,612.0,7119.0,7731.0,4762,4010.0,180.0,3130.0,3310.0,09,2022
3304003,330400,Piraí,10824.0,9679.0,601.0,6982.0,7583.0,4645,3910.0,174.0,3043.0,3217.0,08,2022
3304003,330400,Piraí,10692.0,9572.0,587.0,6886.0,7473.0,4547,3829.0,169.0,2969.0,3138.0,07,2022
3304003,330400,Piraí,10456.0,9421.0,591.0,6859.0,7450.0,4420,3744.0,168.0,2926.0,3094.0,06,2022
3304003,330400,Piraí,10318.0,9338.0,578.0,6772.0,7350.0,4324,3677.0,164.0,2862.0,3026.0,05,2022
3304003,330400,Piraí,10092.0,9204.0,592.0,6778.0,7370.0,4181,3591.0,166.0,2819.0,2985.0,04,2022
3304003,330400,Piraí,9974.0,9133.0,587.0,6724.0,7311.0,4076,3510.0,164.0,2751.0,2915.0,03,2022
3304003,330400,Piraí,9904.0,9075.0,585.0,6680.0,7265.0,4022,3472.0,162.0,2717.0,2879.0,02,2022
3304003,330400,Piraí,9670.0,8860.0,570.0,6487.0,7057.0,3888,3351.0,158.0,2602.0,2760.0,01,2022
3304102,330410,Porciúncula,9343.0,8685.0,2300.0,4268.0,6568.0,2785,2478.0,614.0,1223.0,1837.0,12,2012
3304102,330410,Porciúncula,9219.0,8587.0,2329.0,4184.0,6513.0,2734,2440.0,619.0,1193.0,1812.0,11,2012
3304102,330410,Porciúncula,9199.0,8586.0,2367.0,4154.0,6521.0,2713,2429.0,625.0,1178.0,1803.0,10,2012
3304102,330410,Porciúncula,9104.0,8522.0,2369.0,4143.0,6512.0,2661,2390.0,625.0,1159.0,1784.0,09,2012
3304102,330410,Porciúncula,9054.0,8508.0,2374.0,4121.0,6495.0,2630,2372.0,623.0,1145.0,1768.0,08,2012
3304102,330410,Porciúncula,9052.0,8517.0,2423.0,4118.0,6541.0,2627,2373.0,634.0,1144.0,1778.0,07,2012
3304102,330410,Porciúncula,8696.0,8193.0,2419.0,3895.0,6314.0,2603,2359.0,650.0,1127.0,1777.0,06,2012
3304102,330410,Porciúncula,9089.0,8586.0,2591.0,4134.0,6725.0,2611,2374.0,671.0,1140.0,1811.0,05,2012
3304102,330410,Porciúncula,9089.0,8586.0,2591.0,4134.0,6725.0,2611,2374.0,671.0,1140.0,1811.0,04,2012
3304102,330410,Porciúncula,,,,,,2610,,,,,03,2012
3304102,330410,Porciúncula,,,,,,2545,,,,,02,2012
3304102,330410,Porciúncula,9979.0,9087.0,2338.0,4405.0,6743.0,3083,2659.0,647.0,1288.0,1935.0,12,2013
3304102,330410,Porciúncula,9926.0,9049.0,2327.0,4379.0,6706.0,3064,2646.0,648.0,1275.0,1923.0,11,2013
3304102,330410,Porciúncula,9815.0,8954.0,2297.0,4311.0,6608.0,3047,2634.0,647.0,1262.0,1909.0,10,2013
3304102,330410,Porciúncula,9804.0,8950.0,2309.0,4306.0,6615.0,3043,2632.0,650.0,1261.0,1911.0,09,2013
3304102,330410,Porciúncula,9806.0,8975.0,2297.0,4330.0,6627.0,3038,2636.0,645.0,1266.0,1911.0,08,2013
3304102,330410,Porciúncula,9753.0,8955.0,2303.0,4295.0,6598.0,3000,2620.0,644.0,1252.0,1896.0,07,2013
3304102,330410,Porciúncula,9662.0,8900.0,2326.0,4249.0,6575.0,2953,2595.0,643.0,1238.0,1881.0,06,2013
3304102,330410,Porciúncula,9603.0,8847.0,2296.0,4235.0,6531.0,2919,2566.0,629.0,1228.0,1857.0,05,2013
3304102,330410,Porciúncula,9568.0,8823.0,2313.0,4211.0,6524.0,2895,2548.0,628.0,1213.0,1841.0,04,2013
3304102,330410,Porciúncula,9443.0,8755.0,2306.0,4237.0,6543.0,2832,2513.0,616.0,1219.0,1835.0,03,2013
3304102,330410,Porciúncula,9354.0,8743.0,2305.0,4240.0,6545.0,2795,2503.0,614.0,1218.0,1832.0,02,2013
3304102,330410,Porciúncula,9370.0,8764.0,2298.0,4262.0,6560.0,2798,2508.0,612.0,1224.0,1836.0,01,2013
3304102,330410,Porciúncula,10132.0,9228.0,2263.0,4648.0,6911.0,3178,2730.0,627.0,1378.0,2005.0,12,2014
3304102,330410,Porciúncula,10076.0,9176.0,2211.0,4673.0,6884.0,3162,2717.0,618.0,1384.0,2002.0,11,2014
3304102,330410,Porciúncula,10055.0,9161.0,2217.0,4664.0,6881.0,3153,2713.0,620.0,1381.0,2001.0,10,2014
3304102,330410,Porciúncula,10043.0,9155.0,2177.0,4705.0,6882.0,3155,2717.0,613.0,1391.0,2004.0,09,2014
3304102,330410,Porciúncula,10058.0,9173.0,2209.0,4706.0,6915.0,3147,2712.0,619.0,1385.0,2004.0,08,2014
3304102,330410,Porciúncula,9987.0,9122.0,2236.0,4653.0,6889.0,3123,2695.0,625.0,1372.0,1997.0,07,2014
3304102,330410,Porciúncula,9978.0,9118.0,2217.0,4667.0,6884.0,3116,2692.0,620.0,1373.0,1993.0,06,2014
3304102,330410,Porciúncula,9989.0,9137.0,2224.0,4699.0,6923.0,3112,2694.0,620.0,1379.0,1999.0,05,2014
3304102,330410,Porciúncula,10001.0,9151.0,2281.0,4424.0,6705.0,3114,2697.0,633.0,1301.0,1934.0,04,2014
3304102,330410,Porciúncula,9997.0,9154.0,2249.0,4450.0,6699.0,3111,2697.0,626.0,1308.0,1934.0,03,2014
3304102,330410,Porciúncula,10012.0,9182.0,2263.0,4480.0,6743.0,3103,2695.0,629.0,1309.0,1938.0,02,2014
3304102,330410,Porciúncula,10000.0,9173.0,2288.0,4440.0,6728.0,3099,2692.0,637.0,1297.0,1934.0,01,2014
3304102,330410,Porciúncula,8675.0,7675.0,1867.0,3254.0,5121.0,2810,2305.0,511.0,1009.0,1520.0,12,2015
3304102,330410,Porciúncula,8649.0,7673.0,1858.0,3277.0,5135.0,2794,2300.0,502.0,1021.0,1523.0,11,2015
3304102,330410,Porciúncula,8672.0,7723.0,1699.0,3541.0,5240.0,2798,2317.0,469.0,1087.0,1556.0,10,2015
3304102,330410,Porciúncula,8666.0,7730.0,1709.0,3586.0,5295.0,2803,2326.0,475.0,1100.0,1575.0,09,2015
3304102,330410,Porciúncula,8660.0,7744.0,1691.0,3622.0,5313.0,2796,2327.0,471.0,1107.0,1578.0,08,2015
3304102,330410,Porciúncula,8626.0,7749.0,1659.0,3792.0,5451.0,2781,2331.0,460.0,1155.0,1615.0,07,2015
3304102,330410,Porciúncula,9191.0,8324.0,1828.0,4098.0,5926.0,2936,2489.0,501.0,1238.0,1739.0,06,2015
3304102,330410,Porciúncula,9170.0,8326.0,1853.0,4149.0,6002.0,2929,2489.0,507.0,1251.0,1758.0,05,2015
3304102,330410,Porciúncula,9192.0,8371.0,1757.0,4340.0,6097.0,2931,2500.0,483.0,1301.0,1784.0,04,2015
3304102,330410,Porciúncula,9215.0,8409.0,1787.0,4369.0,6156.0,2936,2509.0,490.0,1308.0,1798.0,03,2015
3304102,330410,Porciúncula,9152.0,8358.0,1778.0,4340.0,6118.0,2915,2493.0,487.0,1300.0,1787.0,02,2015
3304102,330410,Porciúncula,9040.0,8257.0,1786.0,4289.0,6075.0,2869,2453.0,484.0,1282.0,1766.0,01,2015
3304102,330410,Porciúncula,7997.0,6753.0,1493.0,2990.0,4483.0,2614,2015.0,412.0,939.0,1351.0,12,2016
3304102,330410,Porciúncula,8605.0,7307.0,1607.0,3082.0,4689.0,2836,2202.0,448.0,973.0,1421.0,11,2016
3304102,330410,Porciúncula,8602.0,7336.0,1617.0,3095.0,4712.0,2835,2212.0,450.0,977.0,1427.0,10,2016
3304102,330410,Porciúncula,8608.0,7380.0,1656.0,3108.0,4764.0,2831,2223.0,459.0,979.0,1438.0,09,2016
3304102,330410,Porciúncula,8616.0,7602.0,1699.0,3096.0,4795.0,2831,2305.0,467.0,977.0,1444.0,08,2016
3304102,330410,Porciúncula,8603.0,7618.0,1811.0,3312.0,5123.0,2828,2315.0,496.0,1037.0,1533.0,07,2016
3304102,330410,Porciúncula,8596.0,7673.0,1871.0,3353.0,5224.0,2808,2321.0,507.0,1044.0,1551.0,06,2016
3304102,330410,Porciúncula,8594.0,7689.0,1741.0,3216.0,4957.0,2798,2322.0,476.0,1005.0,1481.0,05,2016
3304102,330410,Porciúncula,8605.0,7713.0,1835.0,3201.0,5036.0,2795,2327.0,503.0,998.0,1501.0,04,2016
3304102,330410,Porciúncula,8605.0,7722.0,1842.0,3215.0,5057.0,2795,2328.0,504.0,1002.0,1506.0,03,2016
3304102,330410,Porciúncula,8619.0,7736.0,1852.0,3219.0,5071.0,2797,2330.0,506.0,1002.0,1508.0,02,2016
3304102,330410,Porciúncula,8580.0,7711.0,1849.0,3207.0,5056.0,2771,2314.0,503.0,993.0,1496.0,01,2016
3304102,330410,Porciúncula,7925.0,6740.0,1436.0,2839.0,4275.0,2684,2046.0,395.0,907.0,1302.0,12,2017
3304102,330410,Porciúncula,7857.0,6738.0,1451.0,2875.0,4326.0,2644,2046.0,400.0,917.0,1317.0,11,2017
3304102,330410,Porciúncula,7795.0,6708.0,1454.0,2861.0,4315.0,2603,2029.0,399.0,907.0,1306.0,10,2017
3304102,330410,Porciúncula,7718.0,6665.0,1439.0,2855.0,4294.0,2580,2015.0,396.0,908.0,1304.0,09,2017
3304102,330410,Porciúncula,8572.0,7376.0,1555.0,3099.0,4654.0,2881,2248.0,429.0,1001.0,1430.0,08,2017
3304102,330410,Porciúncula,8564.0,7390.0,1548.0,3148.0,4696.0,2877,2253.0,425.0,1017.0,1442.0,07,2017
3304102,330410,Porciúncula,8522.0,7374.0,1567.0,3150.0,4717.0,2857,2242.0,431.0,1013.0,1444.0,06,2017
3304102,330410,Porciúncula,8483.0,7347.0,1562.0,3164.0,4726.0,2843,2234.0,427.0,1015.0,1442.0,05,2017
3304102,330410,Porciúncula,8439.0,7335.0,1574.0,3162.0,4736.0,2819,2230.0,427.0,1016.0,1443.0,04,2017
3304102,330410,Porciúncula,8412.0,7311.0,1590.0,3180.0,4770.0,2798,2215.0,430.0,1018.0,1448.0,03,2017
3304102,330410,Porciúncula,8386.0,7312.0,1598.0,3223.0,4821.0,2782,2210.0,432.0,1022.0,1454.0,02,2017
3304102,330410,Porciúncula,8219.0,7222.0,1626.0,3150.0,4776.0,2706,2176.0,437.0,996.0,1433.0,01,2017
3304102,330410,Porciúncula,7719.0,6450.0,1459.0,2614.0,4073.0,2735,2039.0,432.0,874.0,1306.0,12,2018
3304102,330410,Porciúncula,7981.0,6677.0,1519.0,2713.0,4232.0,2812,2098.0,442.0,907.0,1349.0,11,2018
3304102,330410,Porciúncula,7876.0,6602.0,1473.0,2715.0,4188.0,2760,2061.0,424.0,897.0,1321.0,10,2018
3304102,330410,Porciúncula,7615.0,6404.0,1431.0,2688.0,4119.0,2635,1973.0,398.0,873.0,1271.0,09,2018
3304102,330410,Porciúncula,7633.0,6426.0,1443.0,2700.0,4143.0,2642,1981.0,402.0,879.0,1281.0,08,2018
3304102,330410,Porciúncula,7967.0,6709.0,1507.0,2719.0,4226.0,2752,2066.0,420.0,889.0,1309.0,07,2018
3304102,330410,Porciúncula,7952.0,6707.0,1456.0,2682.0,4138.0,2747,2069.0,409.0,880.0,1289.0,06,2018
3304102,330410,Porciúncula,7946.0,6702.0,1447.0,2697.0,4144.0,2741,2065.0,405.0,883.0,1288.0,05,2018
3304102,330410,Porciúncula,7865.0,6659.0,1410.0,2729.0,4139.0,2698,2038.0,396.0,881.0,1277.0,04,2018
3304102,330410,Porciúncula,7843.0,6667.0,1416.0,2761.0,4177.0,2686,2038.0,397.0,888.0,1285.0,03,2018
3304102,330410,Porciúncula,8004.0,6814.0,1449.0,2831.0,4280.0,2728,2077.0,405.0,905.0,1310.0,02,2018
3304102,330410,Porciúncula,7958.0,6787.0,1453.0,2829.0,4282.0,2705,2066.0,402.0,905.0,1307.0,01,2018
3304102,330410,Porciúncula,8063.0,6713.0,1428.0,2975.0,4403.0,2927,2180.0,419.0,1020.0,1439.0,12,2019
3304102,330410,Porciúncula,8003.0,6667.0,1429.0,2946.0,4375.0,2902,2164.0,416.0,1013.0,1429.0,11,2019
3304102,330410,Porciúncula,7942.0,6620.0,1447.0,2868.0,4315.0,2872,2144.0,421.0,985.0,1406.0,10,2019
3304102,330410,Porciúncula,7819.0,6507.0,1433.0,2797.0,4230.0,2821,2101.0,415.0,957.0,1372.0,09,2019
3304102,330410,Porciúncula,8108.0,6768.0,1478.0,2842.0,4320.0,2918,2179.0,429.0,975.0,1404.0,08,2019
3304102,330410,Porciúncula,8073.0,6771.0,1515.0,2806.0,4321.0,2890,2172.0,439.0,956.0,1395.0,07,2019
3304102,330410,Porciúncula,8041.0,6706.0,1511.0,2767.0,4278.0,2879,2147.0,437.0,946.0,1383.0,06,2019
3304102,330410,Porciúncula,7977.0,6642.0,1528.0,2698.0,4226.0,2854,2124.0,445.0,922.0,1367.0,05,2019
3304102,330410,Porciúncula,7806.0,6503.0,1475.0,2628.0,4103.0,2794,2077.0,434.0,893.0,1327.0,04,2019
3304102,330410,Porciúncula,7906.0,6585.0,1447.0,2708.0,4155.0,2839,2106.0,431.0,918.0,1349.0,03,2019
3304102,330410,Porciúncula,7828.0,6523.0,1458.0,2644.0,4102.0,2801,2077.0,436.0,888.0,1324.0,02,2019
3304102,330410,Porciúncula,7806.0,6532.0,1456.0,2679.0,4135.0,2780,2074.0,437.0,893.0,1330.0,01,2019
3304102,330410,Porciúncula,8690.0,6961.0,1525.0,2853.0,4378.0,3292,2310.0,464.0,1003.0,1467.0,12,2020
3304102,330410,Porciúncula,8681.0,6954.0,1527.0,2847.0,4374.0,3283,2303.0,464.0,999.0,1463.0,11,2020
3304102,330410,Porciúncula,8825.0,7047.0,1544.0,2893.0,4437.0,3339,2336.0,470.0,1013.0,1483.0,10,2020
3304102,330410,Porciúncula,8683.0,6929.0,1508.0,2854.0,4362.0,3267,2283.0,456.0,991.0,1447.0,09,2020
3304102,330410,Porciúncula,8638.0,6918.0,1459.0,2896.0,4355.0,3244,2275.0,436.0,1004.0,1440.0,08,2020
3304102,330410,Porciúncula,8627.0,6914.0,1444.0,2908.0,4352.0,3234,2270.0,431.0,1005.0,1436.0,07,2020
3304102,330410,Porciúncula,8489.0,6862.0,1441.0,2920.0,4361.0,3167,2248.0,429.0,1005.0,1434.0,06,2020
3304102,330410,Porciúncula,8485.0,6863.0,1440.0,2928.0,4368.0,3167,2250.0,430.0,1008.0,1438.0,05,2020
3304102,330410,Porciúncula,8500.0,6882.0,1425.0,2955.0,4380.0,3169,2254.0,426.0,1015.0,1441.0,04,2020
3304102,330410,Porciúncula,8070.0,6746.0,1406.0,2938.0,4344.0,2954,2201.0,418.0,1009.0,1427.0,03,2020
3304102,330410,Porciúncula,7905.0,6649.0,1374.0,2968.0,4342.0,2876,2163.0,402.0,1017.0,1419.0,02,2020
3304102,330410,Porciúncula,8101.0,6810.0,1414.0,2991.0,4405.0,2948,2224.0,413.0,1030.0,1443.0,01,2020
3304102,330410,Porciúncula,9403.0,7635.0,1503.0,3478.0,4981.0,3802,2751.0,496.0,1351.0,1847.0,12,2021
3304102,330410,Porciúncula,9321.0,7560.0,1494.0,3388.0,4882.0,3751,2709.0,491.0,1304.0,1795.0,11,2021
3304102,330410,Porciúncula,9180.0,7438.0,1502.0,3226.0,4728.0,3628,2604.0,483.0,1217.0,1700.0,10,2021
3304102,330410,Porciúncula,9048.0,7366.0,1511.0,3157.0,4668.0,3556,2561.0,488.0,1177.0,1665.0,09,2021
3304102,330410,Porciúncula,9072.0,7394.0,1517.0,3171.0,4688.0,3557,2565.0,491.0,1176.0,1667.0,08,2021
3304102,330410,Porciúncula,9079.0,7392.0,1526.0,3170.0,4696.0,3555,2563.0,494.0,1175.0,1669.0,07,2021
3304102,330410,Porciúncula,8980.0,7307.0,1520.0,3102.0,4622.0,3501,2517.0,493.0,1140.0,1633.0,06,2021
3304102,330410,Porciúncula,8930.0,7267.0,1535.0,3054.0,4589.0,3476,2497.0,496.0,1118.0,1614.0,05,2021
3304102,330410,Porciúncula,8839.0,7190.0,1553.0,2962.0,4515.0,3414,2448.0,497.0,1075.0,1572.0,04,2021
3304102,330410,Porciúncula,8791.0,7142.0,1563.0,2886.0,4449.0,3372,2410.0,491.0,1032.0,1523.0,03,2021
3304102,330410,Porciúncula,8765.0,7124.0,1605.0,2843.0,4448.0,3345,2394.0,497.0,1013.0,1510.0,02,2021
3304102,330410,Porciúncula,8728.0,7086.0,1552.0,2851.0,4403.0,3319,2365.0,474.0,1008.0,1482.0,01,2021
3304102,330410,Porciúncula,10249.0,8445.0,1287.0,5212.0,6499.0,4716,3581.0,428.0,2452.0,2880.0,12,2022
3304102,330410,Porciúncula,10207.0,8388.0,1288.0,5125.0,6413.0,4673,3533.0,425.0,2398.0,2823.0,11,2022
3304102,330410,Porciúncula,10170.0,8350.0,1316.0,5054.0,6370.0,4619,3485.0,430.0,2344.0,2774.0,10,2022
3304102,330410,Porciúncula,10033.0,8256.0,1345.0,4879.0,6224.0,4471,3367.0,432.0,2213.0,2645.0,09,2022
3304102,330410,Porciúncula,9931.0,8174.0,1386.0,4712.0,6098.0,4347,3257.0,434.0,2087.0,2521.0,08,2022
3304102,330410,Porciúncula,9855.0,8114.0,1396.0,4579.0,5975.0,4264,3183.0,441.0,1985.0,2426.0,07,2022
3304102,330410,Porciúncula,9826.0,8098.0,1407.0,4475.0,5882.0,4214,3144.0,450.0,1904.0,2354.0,06,2022
3304102,330410,Porciúncula,9788.0,8078.0,1415.0,4366.0,5781.0,4154,3100.0,458.0,1822.0,2280.0,05,2022
3304102,330410,Porciúncula,9682.0,7985.0,1414.0,4309.0,5723.0,4072,3026.0,454.0,1766.0,2220.0,04,2022
3304102,330410,Porciúncula,9596.0,7934.0,1389.0,4207.0,5596.0,3974,2950.0,443.0,1679.0,2122.0,03,2022
3304102,330410,Porciúncula,9554.0,7893.0,1371.0,4141.0,5512.0,3937,2915.0,439.0,1638.0,2077.0,02,2022
3304102,330410,Porciúncula,9467.0,7814.0,1400.0,3991.0,5391.0,3849,2840.0,444.0,1547.0,1991.0,01,2022
3304110,330411,Porto Real,7459.0,7020.0,2100.0,3219.0,5319.0,2255,2042.0,528.0,1002.0,1530.0,12,2012
3304110,330411,Porto Real,7395.0,6964.0,2155.0,3118.0,5273.0,2222,2016.0,540.0,969.0,1509.0,11,2012
3304110,330411,Porto Real,7314.0,6893.0,2169.0,3046.0,5215.0,2186,1987.0,543.0,940.0,1483.0,10,2012
3304110,330411,Porto Real,7269.0,6857.0,2165.0,3028.0,5193.0,2171,1976.0,541.0,936.0,1477.0,09,2012
3304110,330411,Porto Real,7145.0,6737.0,2195.0,2922.0,5117.0,2125,1930.0,547.0,899.0,1446.0,08,2012
3304110,330411,Porto Real,7097.0,6702.0,2194.0,2884.0,5078.0,2103,1913.0,545.0,883.0,1428.0,07,2012
3304110,330411,Porto Real,6738.0,6362.0,2080.0,2683.0,4763.0,2069,1884.0,542.0,856.0,1398.0,06,2012
3304110,330411,Porto Real,6962.0,6586.0,2202.0,2793.0,4995.0,2054,1872.0,552.0,846.0,1398.0,05,2012
3304110,330411,Porto Real,6962.0,6586.0,2202.0,2793.0,4995.0,2054,1872.0,552.0,846.0,1398.0,04,2012
3304110,330411,Porto Real,,,,,,1968,,,,,03,2012
3304110,330411,Porto Real,,,,,,1965,,,,,02,2012
3304110,330411,Porto Real,8081.0,7575.0,1930.0,3660.0,5590.0,2515,2268.0,500.0,1168.0,1668.0,12,2013
3304110,330411,Porto Real,8024.0,7526.0,1914.0,3670.0,5584.0,2497,2254.0,497.0,1171.0,1668.0,11,2013
3304110,330411,Porto Real,7988.0,7504.0,1922.0,3653.0,5575.0,2489,2251.0,499.0,1169.0,1668.0,10,2013
3304110,330411,Porto Real,7979.0,7501.0,1962.0,3631.0,5593.0,2483,2247.0,508.0,1162.0,1670.0,09,2013
3304110,330411,Porto Real,7936.0,7467.0,1935.0,3654.0,5589.0,2474,2243.0,503.0,1170.0,1673.0,08,2013
3304110,330411,Porto Real,7885.0,7438.0,1919.0,3691.0,5610.0,2449,2225.0,495.0,1175.0,1670.0,07,2013
3304110,330411,Porto Real,7826.0,7379.0,1951.0,3602.0,5553.0,2424,2204.0,501.0,1147.0,1648.0,06,2013
3304110,330411,Porto Real,7764.0,7345.0,1950.0,3585.0,5535.0,2400,2189.0,499.0,1139.0,1638.0,05,2013
3304110,330411,Porto Real,7746.0,7329.0,1961.0,3564.0,5525.0,2394,2183.0,501.0,1133.0,1634.0,04,2013
3304110,330411,Porto Real,7563.0,7184.0,2034.0,3344.0,5378.0,2308,2111.0,517.0,1047.0,1564.0,03,2013
